file_name,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
ihekya6ws4471_processed_37,10.0,4.274680756,,,0.1,102.5947217,70.87596065,191.8038558,325.5413031,0.180351936,0.025024904,-0.032144107,908.4018512,0.04896519,ihekya6ws4471,58,4,Cars passing,2,1,0,The woman sounds distressed
ihekya6ws4471_processed_38,10.0,2.01820308,1.5,1.0,0.1,98.69110021,70.34692744,211.7731294,501.2799724,0.182333287,0.022592389,-0.022886846,1184.801347,0.043339431,ihekya6ws4471,58,4,"Cars passing, sirens wailing",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_39,10.0,1.881659896,1.5,0.9,0.1,100.0805192,70.03793945,136.6585595,447.3103056,0.198903383,0.037577384,-0.027356099,1066.833572,0.040404953,ihekya6ws4471,58,4,Cars passing,2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_4,10.0,2.341822291,4.1,2.6,0.1,100.5147718,70.9885419,182.0170114,498.2854588,0.183373235,0.018998717,-0.032056434,1004.625566,0.050521918,ihekya6ws4471,58,4,"static, cars passing",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_40,10.0,5.376605588,3.5,2.0,0.1,103.9776772,71.81334343,138.2025171,497.3847754,0.149984523,0.034163391,-0.040682121,1612.759441,0.060750685,ihekya6ws4471,58,4,Cars passing,2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_41,10.0,9.627821314,4.7,3.4,0.1,106.3015878,72.67127519,123.9725793,282.3194139,0.147132197,0.03130478,-0.056091059,1309.417306,0.073834611,ihekya6ws4471,58,4,Cars passing,2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_42,10.0,0.895295528,1.2,1.3,0.1,100.3040682,70.13164595,186.9412623,362.2097806,0.181326346,0.022980973,-0.023776846,1101.024232,0.041216709,ihekya6ws4471,58,4,Cars passing,2,1,0,The woman raises her voice a little at the trooper
ihekya6ws4471_processed_43,10.0,4.663382152,1.1,0.9,0.1,104.6725696,71.39911921,142.5673477,522.9864968,0.167671318,0.048568034,-0.038815016,819.7010817,0.055073833,ihekya6ws4471,58,4,"Cars passing, background music, sirens wailing",2,1,0,The woman raises her voice at the trooper.
ihekya6ws4471_processed_44,10.0,4.736206414,1.7,1.3,0.1,106.5525979,71.55936273,127.0347875,378.549495,0.161057885,0.033628935,-0.03927827,994.5783103,0.057560387,ihekya6ws4471,58,4,"Sirens wailing, cars passing, background music",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_45,10.0,2.139650964,1.5,1.0,0.1,103.373904,71.19122573,126.9068414,107.9739402,0.165280344,0.047997721,-0.039379323,1032.218028,0.053053658,ihekya6ws4471,58,4,"Background music, car honking, vehicle accelerating, car honking",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_46,10.0,1.697593226,0.4,0.2,0.1,110.1182124,75.23334353,111.0193421,386.1210179,0.186490711,0.071673783,-0.095069661,593.8627741,0.133069044,ihekya6ws4471,58,4,"car honking, tires screeching, sirens wailing",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_47,10.0,2.244427293,0.3,0.1,0.1,101.8498025,69.93023311,136.5979158,507.1989393,0.198143349,0.046826826,-0.022925912,910.7012231,0.039447073,ihekya6ws4471,58,4,"Sirens wailing,cars passing, car honking",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_48,10.0,0.711555604,,,0.1,99.16443577,70.00350244,82.93807279,127.6953387,0.20086531,0.057656589,-0.027363955,756.8932389,0.039923085,ihekya6ws4471,58,4,"car alarm going off, cars passing",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_49,10.0,3.740250181,2.6,1.8,0.1,99.44452417,71.16155783,175.6666398,509.160508,0.189444216,0.049832996,-0.025349315,1186.175971,0.052142939,ihekya6ws4471,58,4,sirens wailing,2,1,0,The trooper raises his voice a little at the woman.
ihekya6ws4471_processed_5,10.0,1.962856426,4.2,3.0,0.1,100.4017573,70.48595797,199.2144566,176.1585943,0.181774215,0.015118817,-0.027369153,1130.86608,0.044985331,ihekya6ws4471,58,4,"static, cars passing",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_50,10.0,1.355907448,2.1,1.6,0.1,99.24335553,69.57400067,177.0300371,444.4743908,0.160033358,0.026166509,-0.017304323,1148.386294,0.036132983,ihekya6ws4471,58,4,"cars passing, car alarm going off",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_51,10.0,6.15295502,3.9,2.4,0.1,104.1650072,70.98036935,130.9750225,427.7456523,0.165380691,0.030662055,-0.033026885,1346.407201,0.050113798,ihekya6ws4471,58,4,"Cars passing, background music.",2,1,0,The trooper raises his voice a little.
ihekya6ws4471_processed_52,10.0,8.111593956,4.3,2.9,0.1,106.149313,72.2411763,130.2928868,520.3035367,0.137920157,0.030833272,-0.046882162,1654.348081,0.066976802,ihekya6ws4471,58,4,Background music,2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_53,10.0,7.930557731,5.8,2.9,0.1,102.6614276,70.03948339,124.3554702,490.8659686,0.146181229,0.03216247,-0.027507274,1336.16,0.040287582,ihekya6ws4471,58,4,Background music,2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_54,10.0,6.192061816,1.5,0.8,0.1,104.1602921,70.16006076,163.498894,369.6324792,0.150609461,0.022283859,-0.025234346,1498.715595,0.041892977,ihekya6ws4471,58,4,"Cars passing, voice on radio.",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_55,10.0,2.73328343,1.1,0.5,0.1,108.6733612,78.84572126,158.0014233,377.0332456,0.162640557,0.045131287,-0.256239574,676.6401617,0.305771969,ihekya6ws4471,58,4,"Sirens wailing, background music",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_56,10.0,1.263819918,1.3,1.0,0.1,106.9632904,75.09159803,209.344718,381.1358364,0.181722558,0.02237565,-0.099440909,914.1502809,0.129298522,ihekya6ws4471,58,4,"Sirens wailing, cars passing",2,1,0,The trooper and the woman argue with each other.
ihekya6ws4471_processed_57,2.6,0.301281132,0.384615385,0.384615385,0.384615385,98.01181497,69.63559663,206.5160852,311.3967962,0.188337041,0.012404635,-0.018891681,1132.013494,0.009578459,ihekya6ws4471,58,4,Cars passing,2,1,0,The trooper raises his voice at the woman
ihekya6ws4471_processed_6,10.0,3.327681956,0.8,0.7,0.1,100.3540427,70.44072233,244.8580386,416.0470828,0.169978677,0.018111097,-0.024177621,1196.573131,0.044325372,ihekya6ws4471,58,4,"static, cars passing",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_7,10.0,2.805249749,,,0.1,99.27990721,67.98423129,126.4158914,416.1136772,0.203062456,0.046604655,-0.015796971,794.4579773,0.025129559,ihekya6ws4471,58,4,"Static, cars passing, car alarm going off",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_8,10.0,1.800296123,0.4,0.3,0.1,99.37218246,67.94290651,140.7255109,493.5236169,0.196425187,0.036153212,-0.016902993,643.6741671,0.02495351,ihekya6ws4471,58,4,"Static, cars passing, car alarm going off",2,0,0,No aggression heard in the audio file.
ihekya6ws4471_processed_9,10.0,1.711915419,1.0,0.4,0.1,102.4265613,70.75085943,138.6781239,238.6512717,0.187739932,0.034021112,-0.031491473,1123.768019,0.047580171,ihekya6ws4471,58,4,"Static, cars passing, car alarm going off, background music",2,0,0,No aggression heard in the audio file.
iighzau4ksj51_processed_0,10.0,8.102561023,0.7,0.7,0.2,106.7258508,71.06328757,316.5079824,521.6023001,0.153640814,0.018388176,-0.032279823,583.5156006,0.051144627,iighzau4ksj51,4,2,,2,2,0,The man is yelling aggressively.
iighzau4ksj51_processed_1,10.0,8.377715232,,,0.1,104.7740961,71.49030582,305.9796527,438.1817821,0.148123733,0.016391685,-0.026186364,971.0847281,0.056118447,iighzau4ksj51,4,2,,2,2,0,The man is yelling aggressively.
iighzau4ksj51_processed_2,10.0,8.682905736,,,0.1,105.3202821,71.34866505,312.6321671,418.0096955,0.160807303,0.019062107,-0.027496039,1168.75573,0.054295851,iighzau4ksj51,4,2,,2,2,0,The man is yelling aggressively.
iighzau4ksj51_processed_3,2.66,10.48561169,,,0.37593985,105.0166726,73.57798307,307.78912,445.2532761,0.149559775,0.01370572,-0.055949623,726.7838237,0.024022559,iighzau4ksj51,4,2,,2,2,0,The man is yelling aggressively.
iistfrgw75j61_processed_1,10.0,8.866821505,1.1,1.0,0.1,112.7007671,82.24767426,279.0132887,492.6669576,0.133087912,0.022590515,-0.355655792,1506.23854,0.672531849,iistfrgw75j61,6,2,,2,2,0,The man is aggressive and abusive in his language
iistfrgw75j61_processed_2,10.0,9.129039483,,,0.1,113.3936879,81.2260048,286.8747813,477.592013,0.123025526,0.018801027,-0.252927815,1638.627375,0.530637634,iistfrgw75j61,6,2,,2,2,0,The man is aggressive and abusive in his language
iistfrgw75j61_processed_3,10.0,9.051215896,0.4,0.3,0.1,113.4537548,82.67463681,274.0125451,419.594745,0.116143325,0.019927135,-0.306559373,1814.754262,0.73925024,iistfrgw75j61,6,2,,2,2,0,The man is aggressive and abusive in his language
iistfrgw75j61_processed_4,10.0,9.042440045,,,0.1,113.0296466,81.74542147,271.9064483,420.3171483,0.130043472,0.024788937,-0.249101067,1534.730756,0.596660143,iistfrgw75j61,6,2,,2,2,0,The man is aggressive and abusive in his language
iistfrgw75j61_processed_5,2.990022676,9.470746083,1.672240803,1.672240803,0.334448161,113.8845092,82.54836803,263.6918672,414.6815225,0.111601782,0.019500371,-0.348301978,1451.165771,0.211225583,iistfrgw75j61,6,2,,2,2,0,The man is aggressive and abusive in his language
ijmveiix4or61_processed_0,10.0,4.889442129,,,0.1,108.9758791,76.68486006,147.7337917,517.6190045,0.179174556,0.030453618,-0.099022969,899.7292203,0.185822165,ijmveiix4or61,3,0,"Background music, laughing, joyful yelling",0,0,0,No aggression heard in the audio file.
ijmveiix4or61_processed_1,10.0,4.555212686,,,0.1,108.0358508,77.16839055,146.5702493,392.9997186,0.177851542,0.019939298,-0.123101152,820.7008086,0.207722683,ijmveiix4or61,3,0,"Background music, laughing, joyful yelling",0,0,0,No aggression heard in the audio file.
ijmveiix4or61_processed_2,8.227029478,6.032429913,1.215509906,0.972407925,0.121550991,110.5106539,79.13989686,148.0029914,467.2528752,0.155574803,0.02698151,-0.228453201,839.3925159,0.268208631,ijmveiix4or61,3,0,"Background music, laughing",0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_0,10.0,9.169608913,3.9,2.6,1.6,102.1610504,70.90101597,133.2097544,511.8354461,0.101153884,0.024280975,-0.032879224,1348.13173,0.049487991,ikvsd8pjyhn51,7,5,,0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_1,10.0,8.714947096,1.2,0.6,1.3,103.8346531,72.19676586,161.9247368,432.0919093,0.109445385,0.024870786,-0.043802014,1260.05579,0.066691054,ikvsd8pjyhn51,7,5,clapping,0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_2,10.0,12.56812628,,,2.2,102.6294635,69.46665516,190.6163826,513.9921118,0.098992117,0.020056544,-0.02293463,849.0430663,0.035267456,ikvsd8pjyhn51,7,5,,0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_3,10.0,10.34039368,0.7,0.3,1.4,104.016369,71.92658613,159.5076394,213.2367897,0.101332004,0.022258379,-0.041388149,1250.20848,0.062288727,ikvsd8pjyhn51,7,5,,0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_4,10.0,14.46854499,0.3,0.1,3.7,95.17031584,62.18332876,220.2885262,268.6004354,0.085121841,0.023609324,-0.004981436,817.4516961,0.006633527,ikvsd8pjyhn51,7,5,,0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_5,10.0,9.004690249,,,1.6,103.096662,71.06895515,158.6482511,224.3114608,0.107440857,0.026887286,-0.0345581,1103.848461,0.050946048,ikvsd8pjyhn51,7,5,,0,0,0,No aggression heard in the audio file.
ikvsd8pjyhn51_processed_6,3.747029478,7.527435338,3.20256205,2.935681879,2.135041366,103.865805,71.35221568,154.6529207,472.5823645,0.115239216,0.029950969,-0.034440723,1482.176923,0.020156955,ikvsd8pjyhn51,7,5,clapping,0,0,0,No aggression heard in the audio file.
io3vkc3665a61_processed_0,10.0,2.648304482,,,0.1,105.070401,73.26458702,357.477148,520.3796033,0.203919385,0.063828838,-0.045059947,940.9429619,0.084416886,io3vkc3665a61,2,0,"yelling, chanting",2,2,1,The crowd is yelling and may be aggressive
io3vkc3665a61_processed_1,0.730022676,0.324776507,,,1.369863014,95.00443162,67.69175207,108.5827942,67.19240246,0.178604609,0.100463777,-0.012563412,1049.159163,0.001685277,io3vkc3665a61,2,0,"yelling, chanting",2,2,1,The crowd is yelling and may be aggressive
ipvbd5v6r9371_processed_0,10.0,8.027808895,0.5,0.4,0.8,96.76876446,63.82564881,263.2392359,354.7297388,0.154747684,0.030740995,-0.006311445,575.1428878,0.009639225,ipvbd5v6r9371,40,1,,3,1,0,The man sounds aggressive and raises his voice
ipvbd5v6r9371_processed_1,10.0,11.16313653,1.3,1.0,1.7,99.27227599,66.95325416,215.960871,261.9726373,0.138491967,0.023149062,-0.012496921,988.0051059,0.020048994,ipvbd5v6r9371,40,1,,3,1,0,"The man raises his voice, is aggressive and uses abusive language"
ipvbd5v6r9371_processed_10,10.0,12.09949693,,,1.3,100.3261728,66.84857639,231.8462212,441.52334,0.098317249,0.021062248,-0.012804871,674.2908035,0.019253153,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells in an abusive manner at the other man
ipvbd5v6r9371_processed_11,10.0,11.51595536,0.6,0.4,1.4,99.05092677,66.35325211,212.5231719,355.1333439,0.114636753,0.021944347,-0.009743305,1196.3232,0.017331743,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells in an abusive manner at the other man
ipvbd5v6r9371_processed_12,10.0,11.49760863,,,1.9,100.2361824,60.70119999,278.8075977,497.679895,0.143480905,0.025296601,-0.003042346,1047.913741,0.004674385,ipvbd5v6r9371,40,2,chatter,3,2,0,The man yells aggressively
ipvbd5v6r9371_processed_13,10.0,6.394539823,0.6,0.5,3.3,98.827097,61.77871557,168.669428,352.8253418,0.136670976,0.039937841,-0.004237714,422.8095008,0.005990756,ipvbd5v6r9371,40,2,objects hitting the ground,3,1,0,The man is raises his voice and is aggressive
ipvbd5v6r9371_processed_14,10.0,10.43347299,1.3,1.0,1.4,98.61752213,65.4063852,214.5691681,236.8187737,0.137735979,0.030388063,-0.009270098,557.6976533,0.013839011,ipvbd5v6r9371,40,2,wind blowing,3,2,0,The man is aggressive and yells in an abusive manner at the other man
ipvbd5v6r9371_processed_15,10.0,14.60445434,,,2.3,99.69862002,63.27987506,199.7924685,518.379988,0.102354212,0.023422894,-0.005894074,577.8921368,0.00885253,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice and is aggressive
ipvbd5v6r9371_processed_16,10.0,12.86794733,0.4,0.3,2.4,100.2158072,65.57933782,226.0438725,353.473561,0.112948383,0.025947903,-0.009841487,664.9933433,0.014381741,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice and is aggressive
ipvbd5v6r9371_processed_17,10.0,13.88575209,,,1.3,102.1325212,69.49922387,246.4002931,468.1980406,0.094753705,0.022392048,-0.023536583,797.6820966,0.035444253,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells
ipvbd5v6r9371_processed_18,10.0,9.617614674,,,1.4,98.47501702,65.69107485,224.721855,275.6945665,0.135299558,0.023268878,-0.0101166,696.4347544,0.014947948,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells
ipvbd5v6r9371_processed_19,10.0,10.12135582,,,1.7,97.33268223,64.82961843,270.3956091,478.599729,0.129625041,0.025272962,-0.007246486,982.3066626,0.012359054,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells in an abusive manner at the other man
ipvbd5v6r9371_processed_2,10.0,9.682121635,0.4,0.1,1.8,98.966998,66.24318343,213.3193213,504.9828926,0.13317212,0.028855602,-0.009542669,1360.603323,0.016819296,ipvbd5v6r9371,40,2,,3,2,0,The manis aggressive and yells at the other man
ipvbd5v6r9371_processed_20,10.0,11.31038336,1.5,1.1,1.9,98.56730781,64.42527898,233.8214127,495.068448,0.135640842,0.026983354,-0.007237642,602.9852821,0.011095578,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells
ipvbd5v6r9371_processed_21,10.0,14.28379948,1.2,1.1,2.3,101.4847006,64.91975001,192.1800906,322.2181037,0.108109951,0.023505238,-0.008859222,1224.615471,0.012496869,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells
ipvbd5v6r9371_processed_22,10.0,12.1711828,0.3,0.1,1.8,99.3170843,66.79748383,216.2696422,221.7356674,0.112538316,0.020716087,-0.012299557,901.1788243,0.019142564,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells at the other man
ipvbd5v6r9371_processed_23,10.0,12.40183651,,,1.5,100.6697532,66.87318193,238.0282164,473.0033702,0.121035306,0.021739047,-0.013278201,714.8547226,0.019361437,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells at the other man
ipvbd5v6r9371_processed_24,10.0,10.22864348,0.6,0.4,1.7,98.78258524,66.65614621,224.4415182,460.0524605,0.133022678,0.021315887,-0.01165031,747.0959153,0.018719708,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells at the other man
ipvbd5v6r9371_processed_25,10.0,10.73270672,0.3,0.2,1.5,98.43452198,62.77025318,283.5698401,464.4303079,0.135443839,0.020148187,-0.004497893,707.0818459,0.007769287,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells
ipvbd5v6r9371_processed_26,10.0,8.259924824,,,1.6,101.3949813,61.39622625,248.4776367,284.2288813,0.111457059,0.026739734,-0.004081027,807.0545363,0.005545107,ipvbd5v6r9371,40,2,wind blowing,3,2,0,The man begins yelling aggressively
ipvbd5v6r9371_processed_27,10.0,12.51229567,,,2.2,99.143682,61.2057582,239.7820665,305.5502011,0.121075673,0.021166087,-0.003580222,637.3758876,0.00529885,ipvbd5v6r9371,40,2,wind blowing,3,2,0,The man yells aggressively and abusively
ipvbd5v6r9371_processed_28,10.0,11.3790943,0.5,0.4,1.2,99.01346799,63.03572344,198.0874903,247.0782726,0.129803056,0.026103394,-0.005313191,423.6842619,0.008003218,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice aggressively.
ipvbd5v6r9371_processed_29,10.0,13.86617954,,,2.1,101.4486427,68.67246064,222.7928602,251.6851325,0.108034316,0.021156181,-0.020387688,717.7789238,0.02937371,ipvbd5v6r9371,40,2,,3,2,0,The man yells at the other man aggressively
ipvbd5v6r9371_processed_3,10.0,9.61646023,,,1.6,98.67457643,66.03233252,209.1504068,282.9273532,0.136820393,0.023867135,-0.009936439,1032.617919,0.01600709,ipvbd5v6r9371,40,2,,3,1,0,The man is aggressive
ipvbd5v6r9371_processed_30,10.0,10.61171317,0.2,0.3,1.6,99.05562749,65.87620919,190.0481253,233.1233445,0.130449566,0.026919133,-0.009462817,727.3263157,0.015432074,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice and is aggressive
ipvbd5v6r9371_processed_31,10.0,10.95392226,,,1.3,99.2597393,67.57334007,220.7809225,266.0827357,0.127539496,0.02307501,-0.013921693,967.0358341,0.022828816,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells at the other man
ipvbd5v6r9371_processed_32,10.0,9.744250701,,,1.7,97.80663358,66.20288283,226.1086261,517.7524219,0.140296161,0.02573997,-0.010565715,780.8366983,0.016685084,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells in an abusive manner at the other man
ipvbd5v6r9371_processed_34,10.0,12.38901939,,,1.7,99.20862307,63.83258257,192.0592933,388.0671887,0.103722971,0.022114018,-0.006124458,598.4365247,0.009750681,ipvbd5v6r9371,40,2,,3,2,0,The man yells aggressively
ipvbd5v6r9371_processed_37,10.0,10.72722173,,,1.5,99.8026733,65.66012847,250.2861466,517.427016,0.133588502,0.024985625,-0.009673374,442.1792096,0.014726189,ipvbd5v6r9371,40,2,,3,2,0,The man yells at the other man in an aggressive manner
ipvbd5v6r9371_processed_38,10.0,8.641855017,0.2,0.1,1.1,100.3919169,67.87024013,235.3460808,523.7813171,0.138245807,0.024315708,-0.018352584,703.5828018,0.024410028,ipvbd5v6r9371,40,2,"wind blowing, spitting",3,1,0,The man raises his voice in an aggressive manner towrd the other man
ipvbd5v6r9371_processed_39,5.647029478,11.6674968,,,1.062511068,96.94957799,65.05695529,231.8342118,412.9278074,0.151537056,0.024269333,-0.008595779,830.744257,0.007157912,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice towards the other man
ipvbd5v6r9371_processed_4,10.0,9.583735899,,,2.2,100.0607519,65.33269481,170.6519099,172.63627,0.126129944,0.024772451,-0.009738065,401.4403382,0.013597873,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice and may seem a little aggressive
ipvbd5v6r9371_processed_5,10.0,4.736710273,0.8,0.6,0.2,103.454758,69.71664388,231.0784079,247.0730484,0.154325536,0.027845479,-0.028144356,333.9087859,0.037264754,ipvbd5v6r9371,40,2,wind blowing,3,2,0,The man is aggressive and yells at the other man
ipvbd5v6r9371_processed_6,10.0,11.46184991,,,2.0,99.29514247,65.45460478,169.1729129,210.2297888,0.115469051,0.019902105,-0.0088052,827.9238354,0.01403621,ipvbd5v6r9371,40,2,,3,1,0,The man raises his voice and may seem a little aggressive
ipvbd5v6r9371_processed_7,10.0,13.09756924,1.1,0.8,1.6,98.70702922,66.48779904,228.5442364,417.4681487,0.105762374,0.021142327,-0.011450629,1000.126795,0.017804225,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and uses abusive language. He yells at the other man
ipvbd5v6r9371_processed_8,10.0,12.00808669,,,3.2,98.45237468,63.43905954,191.7351309,495.0778566,0.112396486,0.028547811,-0.006117212,693.4105805,0.009011877,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells at the other man
ipvbd5v6r9371_processed_9,10.0,9.919531742,,,0.9,99.17634648,68.08405481,230.2171735,238.6378825,0.132000255,0.023529069,-0.015583729,992.6788292,0.025587228,ipvbd5v6r9371,40,2,,3,2,0,The man is aggressive and yells in an abusive manner at the other man
iqcumcprlyn51_processed_0,10.0,8.980924167,,,0.1,106.0720348,76.01816113,493.3856325,523.7307448,0.205841942,0.046370837,-0.119351717,344.3809252,0.154187335,iqcumcprlyn51,2,2,car honking,3,1,0,The woman  is aggressive and raises her voice
iqcumcprlyn51_processed_1,4.783038549,7.463357981,,,0.209073803,109.6176638,77.38726255,443.3608113,521.6992759,0.159097748,0.065072183,-0.130056853,753.5998027,0.103720997,iqcumcprlyn51,2,2,car honking,3,3,0,The woman sounds threatening and yells in an abusive manner
iqt1om7tl9w61_processed_0,10.0,7.712444175,4.1,2.1,0.7,103.1895297,70.63516565,120.3433279,66.02320022,0.160665027,0.02782628,-0.033914886,1013.723081,0.046769457,iqt1om7tl9w61,4,1,,0,0,0,No aggression heard in the audio file.
iqt1om7tl9w61_processed_1,10.0,8.136389055,5.0,2.9,0.4,105.6988821,72.90329335,122.216913,176.0578894,0.164944016,0.026553511,-0.058918597,859.8151237,0.078742255,iqt1om7tl9w61,4,1,,0,0,0,No aggression heard in the audio file.
iqt1om7tl9w61_processed_2,10.0,7.525402048,5.2,3.4,0.5,103.9249857,72.2414733,118.496904,159.677656,0.174832698,0.027899952,-0.048071274,984.5560481,0.067930121,iqt1om7tl9w61,4,1,,0,0,0,No aggression heard in the audio file.
iqt1om7tl9w61_processed_3,8.853015873,7.112103974,5.308934824,3.501637863,0.45182424,99.91635486,67.96153475,103.5358951,132.1507458,0.168596189,0.030875434,-0.018241498,935.440128,0.022142208,iqt1om7tl9w61,4,1,,0,0,0,No aggression heard in the audio file.
ixcp01ei0j961_processed_0,10.0,5.696146175,,,0.1,105.0211938,72.99673111,417.1362068,474.1432655,0.192877668,0.027739093,-0.041195071,947.5161663,0.079607004,ixcp01ei0j961,5,2,,3,2,0,The women are yelling at each other aggressively
ixcp01ei0j961_processed_1,10.0,7.03249304,,,0.1,105.0900755,71.94552635,450.1653083,485.286274,0.194622244,0.029843696,-0.032991036,1033.56766,0.062525765,ixcp01ei0j961,5,2,,3,2,0,The women are yelling at each other aggressively
ixcp01ei0j961_processed_2,10.0,4.344501879,,,0.1,106.8937364,73.06545052,386.6439178,513.2882058,0.18523713,0.034177992,-0.04465796,834.5720194,0.081138427,ixcp01ei0j961,5,2,,3,3,0,The women are yelling at each other aggressively. One of them sounds threatening
ixcp01ei0j961_processed_3,10.0,3.950512777,,,0.2,104.5199572,70.34158526,472.5291429,518.973211,0.212342969,0.037069158,-0.026391272,942.6175045,0.043843761,ixcp01ei0j961,5,2,,3,2,0,The women are yelling at each other aggressively
ixcp01ei0j961_processed_4,6.973015873,4.384485395,,,0.143410297,101.4771067,70.13458635,382.837813,505.8625465,0.210836667,0.029530685,-0.024984414,804.8997582,0.029005529,ixcp01ei0j961,5,2,,3,2,0,The women are yelling at each other aggressively.
ixqvcjvte5q51_processed_0,10.0,-0.756953,,,0.3,86.83483748,57.18272446,253.5559244,301.2461488,0.228528677,0.060969398,-0.001521028,459.1995601,0.00202859,ixqvcjvte5q51,5,2,"train passing, chatter",1,0,0,No aggression heard in the audio file.
ixqvcjvte5q51_processed_1,10.0,3.803225861,,,0.4,100.0291929,63.81298508,251.3646683,280.9069349,0.224120505,0.065514555,-0.005528421,677.8898203,0.009544759,ixqvcjvte5q51,5,2,"gunshots, cars driving, train passing",1,1,0,One of the men sounds distressed.
ixqvcjvte5q51_processed_2,10.0,-0.158660349,,,0.2,89.57371765,57.12383623,273.1468815,390.7755801,0.206255871,0.031751199,-0.001502689,503.5874347,0.002040301,ixqvcjvte5q51,5,2,"cars driving, train passing",1,1,0,One of the men sounds distressed.
ixqvcjvte5q51_processed_3,10.0,3.507601136,,,0.5,100.6416512,63.87061765,244.432279,291.6700195,0.252205192,0.06250692,-0.005385121,712.9552415,0.009679159,ixqvcjvte5q51,5,2,"train passing, gunshots, car driving",1,1,0,One of the men sounds distressed.
ixqvcjvte5q51_processed_4,5.227029478,0.751994075,0.573942988,0.573942988,0.191314329,89.43930979,57.89898461,242.583933,434.5985024,0.216937498,0.028022228,-0.001772127,487.4445294,0.001275788,ixqvcjvte5q51,5,2,"train passing, car driving",1,1,0,One of the men sounds distressed.
iysd8c9wksp61_processed_1,10.0,9.290329562,1.3,0.7,0.4,106.1226048,72.34434804,205.6337336,315.9456838,0.105961417,0.022163805,-0.040868535,1522.359136,0.068256948,iysd8c9wksp61,36,5,wind blowing,3,2,0,The man is yelling and a little aggressive
iysd8c9wksp61_processed_10,10.0,8.03399359,0.9,0.8,0.2,104.5511177,69.06857905,212.0090485,379.0708932,0.154167352,0.023621688,-0.021478067,1413.91376,0.034276091,iysd8c9wksp61,36,5,,3,1,0,The men speak with raised voices and are a little aggressive
iysd8c9wksp61_processed_11,10.0,8.600788324,,,0.3,104.0665556,67.25793164,152.8091575,411.0633176,0.130091609,0.022237301,-0.012844816,1346.457187,0.02117182,iysd8c9wksp61,36,5,chatter,3,2,0,"The man says ""back off"" aggressively"
iysd8c9wksp61_processed_12,10.0,8.82819022,,,0.2,104.0537777,70.2762852,219.8174996,452.7473481,0.12826824,0.023652195,-0.026297893,1598.563319,0.042793129,iysd8c9wksp61,36,5,chatter,3,1,0,Some people are raising their voice
